,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,MonthlyIncome,MonthlyRate,PercentSalaryHike,RelationshipSatisfaction,PerformanceRating,WorkLifeBalance,YearsInCurrentRole,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime,Attrition
1017,27,No,11,1,2,3,2099,7679,14,2,3,4,0,5,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1018,36,No,4,4,1,2,5810,22604,16,3,3,2,4,10,1,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1019,36,No,16,4,3,2,5647,13494,13,1,3,2,2,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1020,47,No,1,3,1,3,3420,10205,12,3,3,2,5,6,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1021,25,Yes,9,2,1,2,4400,15182,12,1,3,3,2,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1022,37,No,5,2,3,4,3500,25470,14,1,3,1,5,6,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1023,56,No,1,2,1,3,2066,10494,22,4,4,4,2,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1024,47,No,2,4,1,3,17169,26703,19,2,3,4,17,20,5,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1025,24,No,4,1,4,3,4162,15211,12,3,3,3,4,5,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1026,32,No,7,5,4,3,9204,23343,12,3,3,2,3,4,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1027,34,No,1,3,4,2,3294,3708,17,1,3,2,4,5,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1028,41,No,5,5,2,4,2127,5561,12,1,3,2,2,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1029,40,No,9,4,3,3,3975,23099,11,3,3,4,7,8,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1030,31,No,8,2,1,3,10793,8386,18,1,3,3,7,13,9,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1031,46,Yes,9,3,1,3,10096,15986,11,1,3,4,7,7,4,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1032,39,Yes,2,3,1,2,3646,17181,23,2,4,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1033,31,Yes,1,5,3,4,7446,8931,11,1,3,3,8,10,4,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1034,45,No,20,3,2,1,10851,19863,18,2,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1035,31,No,8,2,4,4,2109,24609,18,4,3,3,2,3,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1036,31,Yes,2,3,2,3,3722,21081,13,3,3,1,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1037,45,No,29,3,2,3,9380,14720,18,4,3,4,1,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1038,48,No,7,3,3,3,5486,24795,11,1,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1039,34,Yes,9,4,1,3,2742,3072,15,4,3,3,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1040,40,No,8,1,4,2,13757,25178,11,3,3,3,8,9,4,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1041,28,No,5,3,4,3,8463,23490,18,4,3,3,4,5,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1042,44,No,5,3,3,2,3162,7973,14,4,3,3,2,5,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1043,53,No,2,3,4,4,16598,19764,12,2,3,2,8,9,8,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1044,49,No,5,4,1,3,6651,21534,14,2,3,2,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1045,40,No,2,3,3,3,2345,8045,14,3,3,4,1,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1046,44,No,20,3,4,3,3420,21158,13,3,3,2,2,5,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1047,33,No,7,3,4,3,4373,17456,14,1,3,3,3,4,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1048,34,No,3,3,4,1,4759,15891,18,4,3,3,9,13,3,12,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1049,30,No,16,1,4,3,5301,2939,15,3,3,2,1,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1050,42,No,9,2,1,3,3673,16458,13,3,3,3,9,12,5,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1051,44,No,1,5,1,3,4768,9282,12,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1052,30,No,7,3,3,3,1274,7152,13,2,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1053,57,No,1,2,2,4,4900,2721,24,1,4,2,9,12,2,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1054,49,No,7,4,3,3,10466,20948,14,2,3,3,7,8,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1055,34,No,15,3,2,3,17007,11929,14,4,3,2,8,14,6,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1056,28,Yes,1,3,1,3,2909,15747,15,4,3,4,2,3,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1057,29,Yes,13,3,1,3,5765,17485,11,1,3,1,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1058,34,Yes,24,4,1,2,4599,7815,23,3,4,4,9,15,10,10,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1059,35,No,7,1,4,3,2404,16192,13,1,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1060,24,Yes,9,3,2,3,3172,16998,11,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1061,24,No,13,2,4,3,2033,7103,13,3,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1062,44,No,2,1,2,3,10209,19719,18,2,3,2,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1063,29,No,19,3,3,2,8620,23757,14,3,3,3,7,10,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1064,30,No,1,3,3,3,2064,15428,21,1,4,4,3,5,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1065,55,No,4,4,4,3,4035,16143,16,2,3,3,2,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1066,33,No,4,4,1,2,3838,8192,11,4,3,3,4,5,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1067,47,No,14,3,3,3,4591,24200,17,3,3,2,4,5,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1068,28,Yes,2,2,3,2,2561,5355,11,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1069,28,No,1,3,1,2,1563,12530,14,4,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1070,28,No,7,3,3,3,4898,11827,14,4,3,3,2,4,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1071,49,No,3,2,3,2,4789,23070,25,1,4,3,2,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1072,29,No,2,1,4,3,3180,4668,13,3,3,3,2,3,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1073,28,No,29,1,3,1,6549,3173,14,2,3,2,6,8,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1074,33,No,8,5,4,3,6388,22049,17,1,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1075,32,No,10,3,3,3,11244,21072,25,2,4,4,2,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1076,54,No,11,4,2,3,16032,24456,20,1,4,3,9,14,1,12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1077,29,Yes,1,4,1,2,2362,7568,13,3,3,1,7,9,0,7,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1078,44,No,28,3,4,3,16328,22074,13,3,3,4,6,20,14,17,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1079,39,No,6,3,2,3,8376,9150,18,4,3,3,0,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1080,46,No,3,3,3,3,16606,11380,12,4,3,4,12,13,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1081,35,No,16,3,4,2,8606,21195,19,4,3,1,8,11,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,23,No,20,1,1,3,2272,24812,14,2,3,3,3,4,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1083,40,Yes,9,4,4,3,2018,21831,14,2,3,1,4,5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1084,34,No,1,3,4,2,7083,12288,14,4,3,3,9,10,8,6,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1085,31,Yes,3,3,4,3,4084,4156,12,1,3,1,2,7,7,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1086,50,No,22,5,3,1,14411,24450,13,4,3,3,6,32,13,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1087,34,No,7,2,2,3,2308,4944,25,2,4,3,10,11,5,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1088,42,No,2,3,3,2,4841,24052,14,2,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1089,37,No,13,3,1,3,4285,3031,17,1,3,3,8,10,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1090,29,No,8,1,3,1,9715,7288,13,3,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1091,33,No,25,3,4,2,4320,24152,13,4,3,3,3,5,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1092,45,No,28,3,4,3,2132,4585,20,4,4,3,4,5,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1093,42,No,2,3,4,3,10124,18611,14,3,3,1,8,20,13,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1094,40,No,9,2,1,3,5473,19345,12,4,3,4,4,8,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1095,33,No,28,4,2,3,5207,22949,12,2,3,3,14,15,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1096,40,No,6,2,3,3,16437,17381,21,4,4,3,7,21,7,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1097,24,No,21,2,3,2,2296,10036,14,2,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1098,40,No,8,2,4,3,4069,8841,18,3,3,3,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1099,45,No,1,4,1,3,7441,20933,12,1,3,3,8,10,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1100,35,No,28,4,2,2,2430,26204,23,1,4,3,3,5,4,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1101,32,No,5,2,4,2,5878,15624,12,1,3,3,1,7,2,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1102,36,No,2,4,3,3,2644,17001,21,4,4,2,2,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1103,48,No,16,4,3,3,6439,13693,14,3,3,3,7,8,7,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1104,29,No,9,3,3,4,2451,22376,18,1,3,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1105,33,No,8,4,1,3,6392,10589,13,4,3,1,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1106,30,Yes,1,3,2,2,9714,5323,11,4,3,3,8,10,6,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1107,38,No,10,4,3,3,6077,14814,11,3,3,3,3,6,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1108,35,No,1,3,4,2,2450,21731,19,2,3,3,0,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1109,30,No,29,4,3,3,9250,17799,12,2,3,3,2,4,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1110,35,Yes,2,3,1,3,2074,26619,12,4,3,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1111,53,Yes,2,5,3,2,10169,14618,16,2,3,3,7,33,1,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1112,38,Yes,2,3,3,3,4855,7653,11,1,3,3,2,5,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1113,32,No,1,4,4,3,4087,25174,14,2,3,2,5,6,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1114,48,No,15,4,3,3,2367,16530,12,4,3,2,2,8,7,6,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1115,34,No,7,4,1,3,2972,22061,13,3,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1116,55,No,26,5,3,2,19586,23037,21,3,4,3,6,36,2,13,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1117,34,No,1,4,2,3,5484,13008,17,2,3,2,2,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1118,26,No,3,3,1,3,2061,11133,21,1,4,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1119,38,No,14,3,3,3,9924,12355,11,4,3,3,8,9,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1120,38,No,16,3,2,3,4198,16379,12,2,3,4,2,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1121,36,No,1,4,2,3,6815,21447,13,1,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1122,29,No,3,1,2,3,4723,16213,18,4,3,3,9,10,1,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1123,35,No,10,4,1,3,6142,4223,16,3,3,3,2,5,0,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1124,39,No,6,3,4,4,8237,4658,11,1,3,3,6,7,7,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1125,29,No,2,1,1,3,8853,24483,19,4,3,4,4,6,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1126,50,No,9,3,3,3,19331,19519,16,3,3,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1127,23,No,10,3,4,4,2073,12826,16,4,3,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1128,36,No,6,4,1,4,5562,19711,13,4,3,3,2,3,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1129,42,No,9,2,4,2,19613,26362,22,4,4,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1130,35,No,28,3,2,4,3407,25348,17,4,3,2,9,10,6,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1131,34,No,10,4,4,2,5063,15332,14,2,3,2,2,8,7,7,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,40,No,14,2,4,3,4639,11262,15,3,3,3,4,5,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1133,43,No,27,3,4,4,4876,5855,12,3,3,3,4,6,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1134,35,No,7,2,3,2,2690,7713,18,4,3,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1135,46,No,1,4,4,4,17567,3156,15,2,3,1,0,26,0,12,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1136,28,Yes,24,3,3,3,2408,7324,17,3,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1137,22,No,26,2,2,2,2814,10293,14,2,3,2,2,4,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1138,50,No,20,5,2,3,11245,20689,15,3,3,3,8,30,12,13,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1139,32,No,5,4,2,4,3312,18783,17,4,3,3,2,3,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1140,44,No,7,3,2,3,19049,3549,14,4,3,2,7,22,1,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1141,30,No,7,3,2,2,2141,5348,12,2,3,2,4,6,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1142,45,No,5,5,3,1,5769,23447,14,1,3,3,7,10,1,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1143,45,No,26,3,1,2,4385,24162,15,1,3,3,7,10,4,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1144,31,No,2,4,4,3,5332,21602,13,4,3,3,2,5,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1145,36,No,12,4,3,3,4663,12421,12,2,3,3,2,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1146,34,No,10,4,3,4,4724,17000,13,1,3,3,7,9,7,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1147,49,No,25,4,3,3,3211,22102,14,4,3,2,6,9,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1148,39,No,10,5,2,3,5377,3835,13,4,3,3,7,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1149,27,No,19,3,4,2,4066,16290,11,1,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1150,35,No,18,5,2,4,5208,26312,11,4,3,3,15,16,1,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1151,28,No,27,3,2,1,4877,20460,21,2,4,2,3,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1152,21,No,5,1,3,3,3117,26009,18,3,3,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1153,18,Yes,3,2,2,3,1569,18420,12,3,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1154,47,No,26,4,4,3,19658,5220,11,3,3,3,2,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1155,39,No,3,2,3,2,3069,10302,15,4,3,3,8,10,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1156,40,No,15,3,1,2,10435,25800,13,4,3,3,15,18,14,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1157,35,No,8,4,3,3,4148,12250,12,4,3,3,11,14,2,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1158,37,No,19,3,3,3,5768,26493,17,1,3,2,3,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1159,39,No,4,3,1,3,5042,3140,13,4,3,1,2,9,3,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1160,45,No,2,2,4,2,5770,5388,19,1,3,3,7,10,3,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1161,38,No,2,2,4,2,7756,14199,19,4,3,4,4,5,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
